fund,fund_ticker,yahoo_ticker,name
ARKQ,TSLA,TSLA,TESLA INC
ARKQ,TSP,TSP,TUSIMPLE HOLDINGS INC - A
ARKQ,TWOU,TWOU,2U INC
ARKQ,U,U,UNITY SOFTWARE INC
ARKQ,VLD,VLD,VELO3D INC
ARKQ,VUZI,VUZI,VUZIX CORP
ARKQ,XPEV,XPEV,XPENG INC - ADR
ARKW,ADBE,ADBE,ADOBE INC
ARKW,ADYEY,ADYEY,ADYEN NV-UNSPON ADR
ARKW,COIN,COIN,COINBASE GLOBAL INC -CLASS A
ARKW,CRWD,CRWD,CROWDSTRIKE HOLDINGS INC - A
ARKW,DIS,DIS,WALT DISNEY CO/THE
ARKW,DKNG,DKNG,DRAFTKINGS INC - CL A
ARKW,DKNG UW,DKNG,DRAFTKINGS INC
ARKW,EDR  UN,EDR,ENDEAVOR GROUP HOLD-CLASS A
ARKW,GBTC,GBTC,GRAYSCALE BITCOIN TRUST BTC
ARKW,GENI,GENI,GENIUS SPORTS LTD
ARKW,HOOD,HOOD,ROBINHOOD MARKETS INC - A
ARKW,KIND,KIND,NEXTDOOR HOLDINGS INC
ARKW,MELI,MELI,MERCADOLIBRE INC
ARKW,MNDY,MNDY,MONDAY.COM LTD
ARKW,NET,NET,CLOUDFLARE INC - CLASS A
ARKW,NNDM,NNDM,NANO DIMENSION LTD - ADR
ARKW,NU UN,NU,NU HOLDINGS LTD/CAYMAN ISL-A
ARKW,NVDA,NVDA,NVIDIA CORP
ARKW,OKTA,OKTA,OKTA INC
ARKW,PATH,PATH,UIPATH INC - CLASS A
ARKW,PD,PD,PAGERDUTY INC
ARKW,PTON,PTON,PELOTON INTERACTIVE INC-A
ARKW,RBLX,RBLX,ROBLOX CORP -CLASS A
ARKW,ROKU,ROKU,ROKU INC
ARKW,SE,SE,SEA LTD-ADR
ARKW,SHOP,SHOP,SHOPIFY INC - CLASS A
ARKW,SNOW,SNOW,SNOWFLAKE INC-CLASS A
ARKW,SPLK,SPLK,SPLUNK INC
ARKW,SPOT,SPOT,SPOTIFY TECHNOLOGY SA
ARKW,SQ,SQ,BLOCK INC
ARKW,TDOC,TDOC,TELADOC HEALTH INC
ARKW,TSLA,TSLA,TESLA INC
ARKW,TWLO,TWLO,TWILIO INC - A
ARKW,TWOU,TWOU,2U INC
ARKW,TWTR,TWTR,TWITTER INC
ARKW,U,U,UNITY SOFTWARE INC
ARKW,VCYT,VCYT,VERACYTE INC
ARKW,VUZI,VUZI,VUZIX CORP
ARKW,ZM,ZM,ZOOM VIDEO COMMUNICATIONS-A
ARKG,ACCD,ACCD,ACCOLADE INC
ARKG,ADPT,ADPT,ADAPTIVE BIOTECHNOLOGIES
ARKG,ARCT UQ,ARCT,ARCTURUS THERAPEUTICS HOLDIN
ARKG,ATAI UQ,ATAI,ATAI LIFE SCIENCES NV
ARKG,BEAM,BEAM,BEAM THERAPEUTICS INC
ARKG,BFLY,BFLY,BUTTERFLY NETWORK INC
ARKG,BLI,BLI,BERKELEY LIGHTS INC
ARKG,BNR,BNR,BURNING ROCK BIOTECH LTD-ADR
ARKG,CDNA,CDNA,CAREDX INC
ARKG,CDXS,CDXS,CODEXIS INC
ARKG,CERS,CERS,CERUS CORP
ARKG,CGEN,CGEN,COMPUGEN LTD
ARKG,CMPS,CMPS,COMPASS PATHWAYS PLC
ARKG,CRSP,CRSP,CRISPR THERAPEUTICS AG
ARKG,CSTL,CSTL,CASTLE BIOSCIENCES INC
ARKG,DNA,DNA,GINKGO BIOWORKS HOLDINGS INC
ARKG,DYNS,DYNS,DYNAMICS SPECIAL PURPOSE C-A
ARKG,EDIT,EDIT,EDITAS MEDICINE INC
ARKG,EXAS,EXAS,EXACT SCIENCES CORP
ARKG,FATE,FATE,FATE THERAPEUTICS INC
ARKG,GH,GH,GUARDANT HEALTH INC
ARKG,INCY,INCY,INCYTE CORP
ARKG,IONS,IONS,IONIS PHARMACEUTICALS INC
ARKG,IOVA,IOVA,IOVANCE BIOTHERAPEUTICS INC
ARKG,MASS,MASS,908 DEVICES INC
ARKG,MRNA,MRNA,MODERNA INC
ARKG,NRIX,NRIX,NURIX THERAPEUTICS INC
ARKG,NTLA,NTLA,INTELLIA THERAPEUTICS INC
ARKG,NVDA,NVDA,NVIDIA CORP
ARKG,NVTA,NVTA,INVITAE CORP
ARKG,ONEM,ONEM,1LIFE HEALTHCARE INC
ARKG,ONVO ,ONVO,ORGANOVO HOLDINGS INC
ARKG,PACB,PACB,PACIFIC BIOSCIENCES OF CALIF
ARKG,PATH,PATH,UIPATH INC - CLASS A
ARKG,PFE,PFE,PFIZER INC
ARKG,PRME,PRME,PRIME MEDICINE INC
ARKG,PSNL,PSNL,PERSONALIS INC
ARKG,QSI,QSI,QUANTUM-SI INC
ARKG,REGN,REGN,REGENERON PHARMACEUTICALS
ARKG,RPTX,RPTX,REPARE THERAPEUTICS INC
ARKG,RXRX,RXRX,RECURSION PHARMACEUTICALS-A
ARKG,SDGR,SDGR,SCHRODINGER INC
ARKG,SGFY,SGFY,SIGNIFY HEALTH INC -CLASS A
ARKG,SLGC,SLGC,SOMALOGIC INC
ARKG,SNTI,SNTI,SENTI BIOSCIENCES INC
ARKG,SURF,SURF,SURFACE ONCOLOGY INC
ARKG,TDOC,TDOC,TELADOC HEALTH INC
ARKG,TWST,TWST,TWIST BIOSCIENCE CORP
ARKG,TXG,TXG,10X GENOMICS INC-CLASS A
ARKG,VCYT,VCYT,VERACYTE INC
ARKG,VEEV,VEEV,VEEVA SYSTEMS INC-CLASS A
ARKG,VERV,VERV,VERVE THERAPEUTICS INC
ARKG,VRTX,VRTX,VERTEX PHARMACEUTICALS INC
ARKG,ZY,ZY,ZYMERGEN INC
ARKX,ACHR,ACHR,ARCHER AVIATION INC-A
ARKX,AIR,AIR,AIRBUS SE
ARKX,AMZN,AMZN,AMAZON.COM INC
ARKX,ANSS,ANSS,ANSYS INC
ARKX,AVAV,AVAV,AEROVIRONMENT INC
ARKX,BLDE,BLDE,BLADE AIR MOBILITY INC
ARKX,DDD,DDD,3D SYSTEMS CORP
ARKX,DE,DE,DEERE & CO
ARKX,ESLT,ESLT,ELBIT SYSTEMS LTD
ARKX,GOOG,GOOG,ALPHABET INC-CL C
ARKX,GRMN U,GRMN,GARMIN LTD
ARKX,HEI,HEI,HEICO CORP
ARKX,HON,HON,HONEYWELL INTERNATIONAL INC
ARKX,IRDM,IRDM,IRIDIUM COMMUNICATIONS INC
ARKX,JOBY,JOBY,JOBY AVIATION INC
ARKX,KTOS,KTOS,KRATOS DEFENSE & SECURITY
ARKX,LHX,LHX,L3HARRIS TECHNOLOGIES INC
ARKX,LMT,LMT,LOCKHEED MARTIN CORP
ARKX,MKFG,MKFG,MARKFORGED HOLDING CORP
ARKX,MYNA,MYNA,MYNARIC AG
ARKX,PATH,PATH,UIPATH INC - CLASS A
ARKX,PRLB,PRLB,PROTO LABS INC
ARKX,PRNT,PRNT,THE 3D PRINTING ETF
ARKX,RKLB,RKLB,ROCKET LAB USA INC
ARKX,SNPS,SNPS,SYNOPSYS INC
ARKX,SPR,SPR,SPIRIT AEROSYSTEMS HOLD-CL A
ARKX,TDY,TDY,TELEDYNE TECHNOLOGIES INC
ARKX,TER,TER,TERADYNE INC
ARKX,TRMB,TRMB,TRIMBLE INC
ARKX,U,U,UNITY SOFTWARE INC
ARKX,VLD,VLD,VELO3D INC
ARKF,BILL,BILL,BILL.COM HOLDINGS INC
ARKF,COIN,COIN,COINBASE GLOBAL INC -CLASS A
ARKF,DKNG,DKNG,DRAFTKINGS INC
ARKF,DKNG UW,DKNG,DRAFTKINGS INC
ARKF,ETSY,ETSY,ETSY INC
ARKF,FTCH,FTCH,FARFETCH LTD-CLASS A
ARKF,GLBE,GLBE,GLOBAL-E ONLINE LTD
ARKF,HOOD,HOOD,ROBINHOOD MARKETS INC - A
ARKF,ICE,ICE,INTERCONTINENTAL EXCHANGE IN
ARKF,INTU,INTU,INTUIT INC
ARKF,JD,JD,JD.COM INC-ADR
ARKF,KSPI,KSPI.IL,JSC KASPI.KZ GDR-REG S
ARKF,LC,LC,LENDINGCLUB CORP
ARKF,MELI,MELI,MERCADOLIBRE INC
ARKF,NU UN,NU,NU HOLDINGS LTD/CAYMAN ISL-A
ARKF,NVDA,NVDA,NVIDIA CORP
ARKF,PATH,PATH,UIPATH INC - CLASS A
ARKF,RBLX,RBLX,ROBLOX CORP -CLASS A
ARKF,ROKU,ROKU,ROKU INC
ARKF,SE,SE,SEA LTD-ADR
ARKF,SHOP,SHOP,SHOPIFY INC - CLASS A
ARKF,SI,SI,SILVERGATE CAPITAL CORP-CL A
ARKF,SQ,SQ,BLOCK INC
ARKF,STNE,STNE,STONECO LTD-A
ARKF,TCS LI,TCS.IL,TCS GROUP HOLDING-GDR REG S
ARKF,TDOC,TDOC,TELADOC HEALTH INC
ARKF,TOST,TOST,TOAST INC-CLASS A
ARKF,TWLO,TWLO,TWILIO INC - A
ARKF,TWTR,TWTR,TWITTER INC
ARKF,Z,Z,ZILLOW GROUP INC - C
BUG,2326 JP,2326.T,DIGITAL ARTS INC
BUG,4493 JP,4493.T,CYBER SECURITY CLOUD INC
BUG,4704 JP,TMICY,TREND MICRO INC
BUG,ABST CN,ABST,ABSOLUTE SOFTWRE
BUG,ATEN,ATEN,A10 NETWORKS INC
BUG,AVST LN,AVST.L,AVAST PLC
BUG,CHKP,CHKP,CHECK POINT SOFTWARE TECH
BUG,CRWD,CRWD,CROWDSTRIKE HO-A
BUG,CYBR,CYBR,CYBERARK SOFTWAR
BUG,DARK LN,DARK.L,DARKTRACE PLC
BUG,FTNT,FTNT,FORTINET INC
BUG,MIME,MIME,MIMECAST LTD
BUG,MNDT,MNDT,MANDIANT INC
BUG,NLOK,NLOK,NORTONLIFELOCK INC
BUG,OKTA,OKTA,OKTA INC
BUG,OSPN,OSPN,ONESPAN INC
BUG,PANW,PANW,PALO ALTO NETWORKS INC
BUG,PING,PING,PING IDENTITY HO
BUG,QLYS,QLYS,QUALYS INC
BUG,RDWR,RDWR,RADWARE LTD
BUG,RPD,RPD,RAPID7 INC
BUG,S,S,SENTINELONE INC -CLASS A
BUG,SAIL,SAIL,SAILPOINT TECHNO
BUG,SCWX,SCWX,SECUREWORKS CORP - A
BUG,TENB,TENB,TENABLE HOLDINGS INC
BUG,TLS,TLS,TELOS CORPORATION
BUG,TUFN,TUFN,TUFIN SOFTWARE T
BUG,VHC,VHC,VIRNETX HOLDING CORP
BUG,VRNS,VRNS,VARONIS SYSTEMS INC
BUG,ZS,ZS,ZSCALER INC
VERS,AAPL,AAPL,APPLE INC
VERS,ADBE,ADBE,ADOBE INC
VERS,AMBA,AMBA,AMBARELLA INC
VERS,AMD,AMD,ADVANCED MICRO DEVICES
VERS,AMZN,AMZN,AMAZON.COM INC
VERS,API,API,AGORA INC-ADR
VERS,ATVI,ATVI,ACTIVISION BLIZZARD INC
VERS,CEVA,CEVA,CEVA INC
VERS,EA,EA,ELECTRONIC ARTS INC
VERS,EXPI,EXPI,EXP WORLD HOLDINGS INC
VERS,FB,META,META PLATFORMS INC-CLASS A
VERS,FUBO,FUBO,FUBOTV INC
VERS,GLOB,GLOB,GLOBANT SA
VERS,GOOGL,GOOGL,ALPHABET INC-CL A
VERS,HIMX,HIMX,HIMAX TECHNOLOGIES INC-ADR
VERS,IDCC,IDCC,INTERDIGITAL INC
VERS,IMMR,IMMR,IMMERSION CORPORATION
VERS,ISRG,ISRG,INTUITIVE SURGICAL INC
VERS,KOPN,KOPN,KOPIN CORP
VERS,LITE,LITE,LUMENTUM HOLDINGS INC
VERS,META,META,META PLATFORMS INC-CLASS A
VERS,MSFT,MSFT,MICROSOFT CORP
VERS,MTCH,MTCH,MATCH GROUP INC
VERS,MTTR,MTTR,MATTERPORT INC
VERS,MVIS,MVIS,MICROVISION INC
VERS,NTES,NTES,NETEASE INC-ADR
VERS,NVDA,NVDA,NVIDIA CORP
VERS,OLED,OLED,UNIVERSAL DISPLAY CORP
VERS,PEN,PEN,PENUMBRA INC
VERS,PTC,PTC,PTC INC
VERS,QCOM,QCOM,QUALCOMM INC
VERS,RBLX,RBLX,ROBLOX CORP -CLASS A
VERS,RBOT,RBOT,VICARIOUS SURGICAL INC
VERS,SNAP,SNAP,SNAP INC - A
VERS,SONY,SONY,SONY GROUP CORP - SP ADR
VERS,STM,STM,STMICROELECTRONICS NV-NY SHS
VERS,STRC,STRC,SARCOS TECHNOLOGY AND ROBOTI
VERS,SYNA,SYNA,SYNAPTICS INC
VERS,TTWO,TTWO,TAKE-TWO INTERACTIVE SOFTWRE
VERS,TWTR,TWTR,TWITTER INC
VERS,U,U,UNITY SOFTWARE INC
VERS,VRAR,VRAR,GLIMPSE GROUP INC/THE
VERS,VUZI,VUZI,VUZIX CORP
VERS,WIMI,WIMI,WIMI HOLOGRAM CLOUD INC-ADR
VERS,WSM,WSM,WILLIAMS-SONOMA INC
VERS,ZNGA,ZNGA,ZYNGA INC - CL A
DAT,AVPT,AVPT,AVEPOINT INC
DAT,AYX,AYX,ALTERYX INC - CLASS A
DAT,BASE,BASE,COUCHBASE INC
DAT,BRZE,BRZE,BRAZE INC-A
DAT,CFLT,CFLT,CONFLUENT INC-CLASS A
DAT,CPLF,CPLFF,COPPERLEAF TECHNOLOGIES
DAT,CVLT,CVLT,COMMVAULT SYSTEMS INC
DAT,DDOG,DDOG,ADOG INC - CLASS A
DAT,DOMO,DOMO,DOMO INC - CLASS B
DAT,DT,DT,DYNATRACE INC
DAT,ENGH,ENGH,ENGHOUSE SYSTEMS LTD
DAT,ESTC,ESTC,ELASTIC NV
DAT,FIVN,FIVN,FIVE9 INC
DAT,IDCC,IDCC,INTERDIGITAL INC
DAT,INFA,INFA,INFORMATICA INC - CLASS A
DAT,LPSN,LPSN,LIVEPERSON INC
DAT,MDB,MDB,MONGODB INC
DAT,MSP,MSP,TO HOLDING CORP
DAT,MSTR,MSTR,MICROSTRATEGY INC-CL A
DAT,NEWR,NEWR,NEW RELIC INC
DAT,NICE,NICE,NICE LTD
DAT,NTCT,NTCT,NETSCOUT SYSTEMS INC
DAT,NTNX,NTNX,NUTANIX INC - A
DAT,PLTR,PLTR,PALANTIR TECHNOLOGIES INC-A
DAT,PWSC,PWSC,POWERSCHOOL HOLDINGS INC-A
DAT,SNOW,SNOW,SNOWFLAKE INC-CLASS A
DAT,SPLK,SPLK,SPLUNK INC
DAT,SUMO,SUMO,SUMO LOGIC INC
DAT,SWI,SWI,SOLARWINDS CORP
DAT,TDC,TDC,TERAA CORP
DAT,TWOU,TWOU,2U INC
DAT,TYL,TYL,TYLER TECHNOLOGIES INC
DAT,VRNT,VRNT,VERINT SYSTEMS INC
DAT,ZBRA,ZBRA,ZEBRA TECHNOLOGIES CORP-CL A
DAT,ZEN,ZEN,ZENDESK INC
ANEW,2013,2013.HK,WEIMOB INC
ANEW,603392,603392.SS,BEIJING WANTAI BIOLOGICAL-A
ANEW,700,0700.HK,TENCENT HOLDINGS LTD
ANEW,7974,7974.T,NINTENDO CO LTD
ANEW,AAPL,AAPL,APPLE INC
ANEW,ABBV,ABBV,ABBVIE INC
ANEW,ABMD,ABMD,ABIOMED INC
ANEW,ABT,ABT,ABBOTT LABORATORIES
ANEW,ACHC,ACHC,ACADIA HEALTHCARE CO INC
ANEW,ACN,ACN,ACCENTURE PLC-CL A
ANEW,ADBE,ADBE,ADOBE INC
ANEW,AGCO,AGCO,AGCO CORP
ANEW,ALNY,ALNY,ALNYLAM PHARMACEUTICALS INC
ANEW,ALTR,ALTR,ALTAIR ENGINEERING INC - A
ANEW,AMBA,AMBA,AMBARELLA INC
ANEW,AMD,AMD,ADVANCED MICRO DEVICES
ANEW,AMZN,AMZN,AMAZON.COM INC
ANEW,ANSS,ANSS,ANSYS INC
ANEW,ATVI,ATVI,ACTIVISION BLIZZARD INC
ANEW,AVAV,AVAV,AEROVIRONMENT INC
ANEW,AVGO,AVGO,BROADCOM INC
ANEW,BB,BB,BLACKBERRY LTD
ANEW,BFH,BFH,BREAD FINANCIAL HOLDINGS INC
ANEW,BILI,BILI,BILIBILI INC-SPONSORED ADR
ANEW,BKNG,BKNG,BOOKING HOLDINGS INC
ANEW,BL,BL,BLACKLINE INC
ANEW,BLKB,BLKB,BLACKBAUD INC
ANEW,BYND,BYND,BEYOND MEAT INC
ANEW,CCOI,CCOI,COGENT COMMUNICATIONS HOLDIN
ANEW,CDXS,CDXS,CODEXIS INC
ANEW,CERN,CERN,CERNER CORP
ANEW,CGNX,CGNX,COGNEX CORP
ANEW,CHKP,CHKP,CHECK POINT SOFTWARE TECH
ANEW,CHR,CHR.CO,CHR HANSEN HOLDING A/S
ANEW,CNMD,CNMD,CONMED CORP
ANEW,COIN,COIN,COINBASE GLOBAL INC -CLASS A
ANEW,COUP,COUP,COUPA SOFTWARE INC
ANEW,CRBN,CRBN,CORBION NV
ANEW,CRM,CRM,SALESFORCE INC
ANEW,CRNC,CRNC,CERENCE INC
ANEW,CRSP,CRSP,CRISPR THERAPEUTICS AG
ANEW,CRUS,CRUS,CIRRUS LOGIC INC
ANEW,CRWD,CRWD,CROWDSTRIKE HOLDINGS INC - A
ANEW,CSCO,CSCO,CISCO SYSTEMS INC
ANEW,CTLT,CTLT,CATALENT INC
ANEW,CTVA,CTVA,CORTEVA INC
ANEW,CYBR,CYBR,CYBERARK SOFTWARE LTD/ISRAEL
ANEW,DASH,DASH,DOORDASH INC - A
ANEW,DBX,DBX,DROPBOX INC-CLASS A
ANEW,DE,DE,DEERE & CO
ANEW,DGX,DGX,QUEST DIAGNOSTICS INC
ANEW,DHR,DHR,DANAHER CORP
ANEW,DIS,DIS,WALT DISNEY CO/THE
ANEW,DOCN,DOCN,DIGITALOCEAN HOLDINGS INC
ANEW,DOCU,DOCU,DOCUSIGN INC
ANEW,DXCM,DXCM,DEXCOM INC
ANEW,EA,EA,ELECTRONIC ARTS INC
ANEW,EBAY,EBAY,EBAY INC
ANEW,EDIT,EDIT,EDITAS MEDICINE INC
ANEW,EEFT,EEFT,EURONET WORLDWIDE INC
ANEW,EGHT,EGHT,8X8 INC
ANEW,EQIX,EQIX,EQUINIX INC
ANEW,EW,EW,EDWARDS LIFESCIENCES CORP
ANEW,FB,META,META PLATFORMS INC-CLASS A
ANEW,FIVN,FIVN,FIVE9 INC
ANEW,FMC,FMC,FMC CORP
ANEW,FOUR,FOUR,SHIFT4 PAYMENTS INC-CLASS A
ANEW,FTNT,FTNT,FORTINET INC
ANEW,GDDY,GDDY,GODADDY INC - CLASS A
ANEW,GDS,9698.HK,GDS HOLDINGS LTD - ADR
ANEW,GH,GH,GUARDANT HEALTH INC
ANEW,GKOS,GKOS,GLAUKOS CORP
ANEW,GME,GME,GAMESTOP CORP-CLASS A
ANEW,GMED,GMED,GLOBUS MEDICAL INC - A
ANEW,GOOGL,GOOGL,ALPHABET INC-CL A
ANEW,HUBS,HUBS,HUBSPOT INC
ANEW,IART,IART,INTEGRA LIFESCIENCES HOLDING
ANEW,ICUI,ICUI,ICU MEDICAL INC
ANEW,IFF,IFF,INTL FLAVORS & FRAGRANCES
ANEW,ILMN,ILMN,ILLUMINA INC
ANEW,INSP,INSP,INSPIRE MEDICAL SYSTEMS INC
ANEW,INTC,INTC,INTEL CORP
ANEW,IRDM,IRDM,IRIDIUM COMMUNICATIONS INC
ANEW,ISRG,ISRG,INTUITIVE SURGICAL INC
ANEW,JNJ,JNJ,JOHNSON & JOHNSON
ANEW,KD,KD,KYNDRYL HOLDINGS INC
ANEW,KYGA,KRZ.IR,KERRY GROUP PLC-A
ANEW,LSCC,LSCC,LATTICE SEMICONDUCTOR CORP
ANEW,LSPD,LSPD,LIGHTSPEED COMMERCE INC
ANEW,MA,MA,MASTERCARD INC - A
ANEW,MANT,MANT,MANTECH INTERNATIONAL CORP-A
ANEW,MARA,MARA,MARATHON DIGITAL HOLDINGS IN
ANEW,MASI,MASI,MASIMO CORP
ANEW,MDRX,MDRX,ALLSCRIPTS HEALTHCARE SOLUTI
ANEW,MDT,MDT,MEDTRONIC PLC
ANEW,MEDP,MEDP,MEDPACE HOLDINGS INC
ANEW,META,META,META PLATFORMS INC-CLASS A
ANEW,MIME,MIME,MIMECAST LTD
ANEW,MKC,MKC,MCCORMICK & CO-NON VTG SHRS
ANEW,MNDT,MNDT,MANDIANT INC
ANEW,MQ,MQ,MARQETA INC-A
ANEW,MRNA,MRNA,MODERNA INC
ANEW,MRTX,MRTX,MIRATI THERAPEUTICS INC
ANEW,MRVI,MRVI,MARAVAI LIFESCIENCES HLDGS-A
ANEW,MSFT,MSFT,MICROSOFT CORP
ANEW,MSTR,MSTR,MICROSTRATEGY INC-CL A
ANEW,MXL,MXL,MAXLINEAR INC
ANEW,MYGN,MYGN,MYRIAD GENETICS INC
ANEW,NARI,NARI,INARI MEDICAL INC
ANEW,NEOG,NEOG,NEOGEN CORP
ANEW,NET,NET,CLOUDFLARE INC - CLASS A
ANEW,NFLX,NFLX,NETFLIX INC
ANEW,NLOK,NLOK,NORTONLIFELOCK INC
ANEW,NOW,NOW,SERVICENOW INC
ANEW,NTAP,NTAP,NETAPP INC
ANEW,NTCT,NTCT,NETSCOUT SYSTEMS INC
ANEW,NTLA,NTLA,INTELLIA THERAPEUTICS INC
ANEW,NTNX,NTNX,NUTANIX INC - A
ANEW,NTR,NTR,NUTRIEN LTD
ANEW,NTRA,NTRA,NATERA INC
ANEW,NUVA,NUVA,NUVASIVE INC
ANEW,NVAX,NVAX,NOVAVAX INC
ANEW,NVDA,NVDA,NVIDIA CORP
ANEW,NVEI,NVEI,NUVEI CORP-SUBORDINATE VTG
ANEW,NVRO,NVRO,NEVRO CORP
ANEW,NXPI,NXPI,NXP SEMICONDUCTORS NV
ANEW,OKTA,OKTA,OKTA INC
ANEW,ORCL,ORCL,ORACLE CORP
ANEW,PACB,PACB,PACIFIC BIOSCIENCES OF CALIF
ANEW,PANW,PANW,PALO ALTO NETWORKS INC
ANEW,PCTY,PCTY,PAYLOCITY HOLDING CORP
ANEW,PDD,PDD,PINDUODUO INC-ADR
ANEW,PHR,PHR,PHREESIA INC
ANEW,PINC,PINC,PREMIER INC-CLASS A
ANEW,PINS,PINS,PINTEREST INC- CLASS A
ANEW,PRFT,PRFT,PERFICIENT INC
ANEW,PTC,PTC,PTC INC
ANEW,PYPL,PYPL,PAYPAL HOLDINGS INC
ANEW,QCOM,QCOM,QUALCOMM INC
ANEW,QDEL,QDEL,QUIDEL CORP
ANEW,QLYS,QLYS,QUALYS INC
ANEW,QTWO,QTWO,Q2 HOLDINGS INC
ANEW,RARE,RARE,ULTRAGENYX PHARMACEUTICAL IN
ANEW,REA,REA.AX,REA GROUP LTD
ANEW,RIOT,RIOT,RIOT BLOCKCHAIN INC
ANEW,RMD,RMD,RESMED INC
ANEW,RNG,RNG,RINGCENTRAL INC-CLASS A
ANEW,ROG,ROG,ROCHE HOLDING AG-GENUSSCHEIN
ANEW,RPD,RPD,RAPID7 INC
ANEW,SAIL,SAIL,SAILPOINT TECHNOLOGIES HOLDI
ANEW,SAP,SAP,SAP SE
ANEW,SE,SE,SEA LTD-ADR
ANEW,SLAB,SLAB,SILICON LABORATORIES INC
ANEW,SMG,SMG,SCOTTS MIRACLE-GRO CO
ANEW,SMPL,SMPL,SIMPLY GOOD FOODS CO/THE
ANEW,SNAP,SNAP,SNAP INC - A
ANEW,SNOW,SNOW,SNOWFLAKE INC-CLASS A
ANEW,SPT,SPT,SPROUT SOCIAL INC - CLASS A
ANEW,SQ,SQ,BLOCK INC
ANEW,SWAV,SWAV,SHOCKWAVE MEDICAL INC
ANEW,SXT,SXT,SENSIENT TECHNOLOGIES CORP
ANEW,SYAB,SYAB.DE,SYNLAB AG
ANEW,SYK,SYK,STRYKER CORP
ANEW,SYNA,SYNA,SYNAPTICS INC
ANEW,TDOC,TDOC,TELADOC HEALTH INC
ANEW,TECH,TECH,BIO-TECHNE CORP
ANEW,TENB,TENB,TENABLE HOLDINGS INC
ANEW,TFX,TFX,TELEFLEX INC
ANEW,TMO,TMO,THERMO FISHER SCIENTIFIC INC
ANEW,TMX,TMX,TERMINIX GLOBAL HOLDINGS INC
ANEW,TNDM,TNDM,TANDEM DIABETES CARE INC
ANEW,TSM,TSM,TAIWAN SEMICONDUCTOR-SP ADR
ANEW,TTD,TTD,TRADE DESK INC/THE -CLASS A
ANEW,TTWO,TTWO,TAKE-TWO INTERACTIVE SOFTWRE
ANEW,TWLO,TWLO,TWILIO INC - A
ANEW,TWST,TWST,TWIST BIOSCIENCE CORP
ANEW,TWTR,TWTR,TWITTER INC
ANEW,TXG,TXG,10X GENOMICS INC-CLASS A
ANEW,UPWK,UPWK,UPWORK INC
ANEW,V,V,VISA INC-CLASS A SHARES
ANEW,VC,VC,VISTEON CORP
ANEW,VCYT,VCYT,VERACYTE INC
ANEW,VEEV,VEEV,VEEVA SYSTEMS INC-CLASS A
ANEW,VMW,VMW,VMWARE INC-CLASS A
ANEW,VRNS,VRNS,VARONIS SYSTEMS INC
ANEW,WDAY,WDAY,WORKDAY INC-CLASS A
ANEW,ZBH,ZBH,ZIMMER BIOMET HOLDINGS INC
ANEW,ZI,ZI,ZOOMINFO TECHNOLOGIES INC
ANEW,ZIMV,ZIMV,ZIMVIE INC
ANEW,ZNGA,ZNGA,ZYNGA INC - CL A
SMDV,ABM,ABM,ABM INDUSTRIES INC
SMDV,ABR,ABR,ARBOR REALTY TRUST INC
SMDV,ADC,ADC,AGREE REALTY CORP
SMDV,AGM,AGM,FEDERAL AGRIC MTG CORP-CL C
SMDV,AIT,AIT,APPLIED INDUSTRIAL TECH INC
SMDV,ALE,ALE,ALLETE INC
SMDV,ALG,ALG,ALAMO GROUP INC
SMDV,AMSF,AMSF,AMERISAFE INC
SMDV,ANDE,ANDE,ANDERSONS INC/THE
SMDV,APOG,APOG,APOGEE ENTERPRISES INC
SMDV,ASB,ASB,ASSOCIATED BANC-CORP
SMDV,ATRI,ATRI,ATRION CORPORATION
SMDV,AUB,AUB,ATLANTIC UNION BANKSHARES CO
SMDV,AVA,AVA,AVISTA CORP
SMDV,AVNT,AVNT,AVIENT CORP
SMDV,AWR,AWR,AMERICAN STATES WATER CO
SMDV,BANF,BANF,BANCFIRST CORP
SMDV,BCPC,BCPC,BALCHEM CORP
SMDV,BKH,BKH,BLACK HILLS CORP
SMDV,BMI,BMI,BADGER METER INC
SMDV,BRC,BRC,BRADY CORPORATION - CL A
SMDV,CBU,CBU,COMMUNITY BANK SYSTEM INC
SMDV,CCOI,CCOI,COGENT COMMUNICATIONS HOLDIN
SMDV,CHCO,CHCO,CITY HOLDING CO
SMDV,CNO,CNO,CNO FINANCIAL GROUP INC
SMDV,CNS,CNS,COHEN & STEERS INC
SMDV,CPK,CPK,CHESAPEAKE UTILITIES CORP
SMDV,CVGW,CVGW,CALAVO GROWERS INC
SMDV,CWT,CWT,CALIFORNIA WATER SERVICE GRP
SMDV,ENSG,ENSG,ENSIGN GROUP INC/THE
SMDV,EXPO,EXPO,EXPONENT INC
SMDV,FELE,FELE,FRANKLIN ELECTRIC CO INC
SMDV,FIBK,FIBK,FIRST INTERSTATE BANCSYS-A
SMDV,FRME,FRME,FIRST MERCHANTS CORP
SMDV,FUL,FUL,H.B. FULLER CO.
SMDV,FULT,FULT,FULTON FINANCIAL CORP
SMDV,GATX,GATX,GATX CORP
SMDV,GBCI,GBCI,GLACIER BANCORP INC
SMDV,GFF,GFF,GRIFFON CORP
SMDV,HCSG,HCSG,HEALTHCARE SERVICES GROUP
SMDV,HI,HI,HILLENBRAND INC
SMDV,HMN,HMN,HORACE MANN EDUCATORS
SMDV,HNI,HNI,HNI CORP
